,state,catId,catName,category
684,MO,15,Hobbies & Crafts,2
685,MO,16,Language & Ethnic Identity,6
686,MO,18,Book Clubs,4
687,MO,20,Movies & Film,3
688,MO,21,Music,5
689,MO,22,New Age & Spirituality,11
690,MO,23,Outdoors & Adventure,10
691,MO,25,Parents & Family,2
692,MO,26,Pets & Animals,2
693,MO,27,Photography,1
694,MO,28,Religion & Beliefs,3
695,MO,29,Sci-Fi & Fantasy,1
696,MO,30,Singles,1
697,MO,31,Socializing,9
698,MO,32,Sports & Recreation,5
699,MO,33,Support,6
700,MO,34,Tech,46
701,MO,36,Writing,7
702,MS,2,Career & Business,7
703,MS,4,Community & Environment,1
704,MS,5,Dancing,1
705,MS,9,Fitness,1
706,MS,11,Games,2
707,MS,14,Health & Wellbeing,3
708,MS,15,Hobbies & Crafts,2
709,MS,16,Language & Ethnic Identity,1
710,MS,20,Movies & Film,2
711,MS,22,New Age & Spirituality,4
712,MS,23,Outdoors & Adventure,3
713,MS,26,Pets & Animals,2
714,MS,28,Religion & Beliefs,2
715,MS,31,Socializing,1
716,MS,32,Sports & Recreation,1
717,MS,33,Support,4
718,MS,34,Tech,4
719,MT,2,Career & Business,4
720,MT,4,Community & Environment,3
721,MT,5,Dancing,1
722,MT,10,Food & Drink,1
723,MT,11,Games,3
724,MT,13,Movements & Politics,2
725,MT,14,Health & Wellbeing,3
726,MT,15,Hobbies & Crafts,1
727,MT,17,Lifestyle,1
728,MT,18,Book Clubs,1
729,MT,21,Music,1
730,MT,22,New Age & Spirituality,3
731,MT,23,Outdoors & Adventure,3
732,MT,27,Photography,1
733,MT,28,Religion & Beliefs,1
734,MT,31,Socializing,1
735,MT,33,Support,1
736,MT,36,Writing,1
737,NC,1,Arts & Culture,9
738,NC,2,Career & Business,20
739,NC,3,Cars & Motorcycles,2
740,NC,4,Community & Environment,13
741,NC,5,Dancing,8
742,NC,6,Education & Learning,2
743,NC,9,Fitness,11
744,NC,10,Food & Drink,7
745,NC,11,Games,7
746,NC,12,LGBT,4
747,NC,13,Movements & Politics,3
748,NC,14,Health & Wellbeing,9
749,NC,15,Hobbies & Crafts,6
750,NC,16,Language & Ethnic Identity,5
751,NC,17,Lifestyle,2
752,NC,18,Book Clubs,3
753,NC,20,Movies & Film,3
754,NC,21,Music,10
755,NC,22,New Age & Spirituality,9
756,NC,23,Outdoors & Adventure,9
757,NC,25,Parents & Family,2
758,NC,26,Pets & Animals,3
759,NC,27,Photography,1
760,NC,28,Religion & Beliefs,5
761,NC,29,Sci-Fi & Fantasy,3
762,NC,30,Singles,2
763,NC,31,Socializing,10
764,NC,32,Sports & Recreation,10
765,NC,33,Support,7
766,NC,34,Tech,31
767,NC,36,Writing,2
768,ND,1,Arts & Culture,1
769,ND,2,Career & Business,6
770,ND,4,Community & Environment,1
771,ND,5,Dancing,1
772,ND,6,Education & Learning,4
773,ND,10,Food & Drink,1
774,ND,11,Games,6
775,ND,12,LGBT,1
776,ND,13,Movements & Politics,3
777,ND,14,Health & Wellbeing,4
778,ND,16,Language & Ethnic Identity,1
779,ND,17,Lifestyle,1
780,ND,18,Book Clubs,1
781,ND,20,Movies & Film,2
782,ND,21,Music,1
783,ND,22,New Age & Spirituality,3
784,ND,23,Outdoors & Adventure,2
785,ND,28,Religion & Beliefs,1
786,ND,29,Sci-Fi & Fantasy,1
787,ND,31,Socializing,3
788,ND,34,Tech,10
789,NE,2,Career & Business,9
790,NE,4,Community & Environment,1
791,NE,5,Dancing,2
792,NE,6,Education & Learning,5
793,NE,9,Fitness,1
794,NE,10,Food & Drink,3
795,NE,11,Games,4
796,NE,12,LGBT,2
797,NE,13,Movements & Politics,2
798,NE,14,Health & Wellbeing,5
799,NE,15,Hobbies & Crafts,5
800,NE,16,Language & Ethnic Identity,2
801,NE,17,Lifestyle,1
802,NE,18,Book Clubs,2
803,NE,21,Music,1
804,NE,22,New Age & Spirituality,5
805,NE,23,Outdoors & Adventure,5
806,NE,24,Paranormal,1
807,NE,25,Parents & Family,1
808,NE,27,Photography,1
809,NE,28,Religion & Beliefs,3
810,NE,29,Sci-Fi & Fantasy,1
811,NE,31,Socializing,3
812,NE,34,Tech,22
813,NE,36,Writing,1
814,NH,1,Arts & Culture,3
815,NH,2,Career & Business,11
816,NH,4,Community & Environment,6
817,NH,5,Dancing,7
818,NH,6,Education & Learning,1
819,NH,9,Fitness,10
820,NH,10,Food & Drink,9
821,NH,11,Games,8
822,NH,12,LGBT,8
823,NH,13,Movements & Politics,5
824,NH,14,Health & Wellbeing,15
825,NH,15,Hobbies & Crafts,5
826,NH,16,Language & Ethnic Identity,10
827,NH,18,Book Clubs,1
828,NH,20,Movies & Film,1
829,NH,21,Music,8
830,NH,22,New Age & Spirituality,24
831,NH,23,Outdoors & Adventure,24
832,NH,24,Paranormal,3
833,NH,25,Parents & Family,6
834,NH,26,Pets & Animals,1
835,NH,27,Photography,4
836,NH,28,Religion & Beliefs,3
837,NH,29,Sci-Fi & Fantasy,1
838,NH,30,Singles,4
839,NH,31,Socializing,10
840,NH,32,Sports & Recreation,9
841,NH,33,Support,3
842,NH,34,Tech,15
843,NH,36,Writing,1
844,NJ,1,Arts & Culture,5
845,NJ,2,Career & Business,23
846,NJ,3,Cars & Motorcycles,2
847,NJ,4,Community & Environment,2
848,NJ,5,Dancing,7
849,NJ,6,Education & Learning,3
850,NJ,9,Fitness,6
851,NJ,10,Food & Drink,8
852,NJ,11,Games,6
853,NJ,12,LGBT,7
854,NJ,13,Movements & Politics,1
855,NJ,14,Health & Wellbeing,23
856,NJ,15,Hobbies & Crafts,2
857,NJ,16,Language & Ethnic Identity,5
858,NJ,18,Book Clubs,4
859,NJ,20,Movies & Film,1
860,NJ,21,Music,8
861,NJ,22,New Age & Spirituality,13
862,NJ,23,Outdoors & Adventure,10
863,NJ,25,Parents & Family,9
864,NJ,26,Pets & Animals,1
865,NJ,27,Photography,5
866,NJ,28,Religion & Beliefs,2
867,NJ,29,Sci-Fi & Fantasy,1
868,NJ,30,Singles,6
869,NJ,31,Socializing,14
870,NJ,32,Sports & Recreation,11
871,NJ,33,Support,3
872,NJ,34,Tech,9
873,NJ,36,Writing,3
874,NV,1,Arts & Culture,3
875,NV,2,Career & Business,21
876,NV,3,Cars & Motorcycles,2
877,NV,4,Community & Environment,5
878,NV,5,Dancing,4
879,NV,6,Education & Learning,6
880,NV,9,Fitness,7
881,NV,10,Food & Drink,6
882,NV,11,Games,4
883,NV,12,LGBT,5
884,NV,13,Movements & Politics,3
885,NV,14,Health & Wellbeing,16
886,NV,15,Hobbies & Crafts,5
887,NV,16,Language & Ethnic Identity,8
888,NV,17,Lifestyle,4
889,NV,18,Book Clubs,3
890,NV,20,Movies & Film,2
891,NV,21,Music,2
892,NV,22,New Age & Spirituality,11
893,NV,23,Outdoors & Adventure,19
894,NV,24,Paranormal,1
895,NV,25,Parents & Family,4
896,NV,26,Pets & Animals,2
897,NV,27,Photography,1
898,NV,28,Religion & Beliefs,5
899,NV,30,Singles,3
900,NV,31,Socializing,17
901,NV,32,Sports & Recreation,8
902,NV,33,Support,2
903,NV,34,Tech,16
904,NV,36,Writing,5
905,NY,1,Arts & Culture,3
906,NY,2,Career & Business,21
907,NY,3,Cars & Motorcycles,1
908,NY,4,Community & Environment,1
909,NY,5,Dancing,2
910,NY,6,Education & Learning,4
911,NY,9,Fitness,1
912,NY,10,Food & Drink,6
913,NY,11,Games,4
914,NY,12,LGBT,6
915,NY,13,Movements & Politics,2
916,NY,14,Health & Wellbeing,7
917,NY,16,Language & Ethnic Identity,13
918,NY,18,Book Clubs,2
919,NY,21,Music,4
920,NY,22,New Age & Spirituality,3
921,NY,23,Outdoors & Adventure,9
922,NY,25,Parents & Family,2
923,NY,26,Pets & Animals,1
924,NY,27,Photography,2
925,NY,28,Religion & Beliefs,2
926,NY,29,Sci-Fi & Fantasy,4
927,NY,30,Singles,2
928,NY,31,Socializing,13
929,NY,32,Sports & Recreation,8
930,NY,33,Support,1
931,NY,34,Tech,87
932,NY,36,Writing,1
933,OH,1,Arts & Culture,4
934,OH,2,Career & Business,33
935,OH,3,Cars & Motorcycles,1
936,OH,4,Community & Environment,5
937,OH,5,Dancing,5
938,OH,6,Education & Learning,2
939,OH,8,Fashion & Beauty,1
940,OH,9,Fitness,4
941,OH,10,Food & Drink,6
942,OH,11,Games,5
943,OH,12,LGBT,3
944,OH,13,Movements & Politics,2
945,OH,14,Health & Wellbeing,13
946,OH,16,Language & Ethnic Identity,12
947,OH,17,Lifestyle,5
948,OH,18,Book Clubs,2
949,OH,20,Movies & Film,1
950,OH,21,Music,3
951,OH,22,New Age & Spirituality,5
952,OH,23,Outdoors & Adventure,10
953,OH,25,Parents & Family,5
954,OH,26,Pets & Animals,3
955,OH,27,Photography,1
956,OH,28,Religion & Beliefs,2
957,OH,29,Sci-Fi & Fantasy,2
958,OH,30,Singles,1
959,OH,31,Socializing,10
960,OH,32,Sports & Recreation,5
961,OH,33,Support,5
962,OH,34,Tech,38
963,OH,36,Writing,6
964,OK,1,Arts & Culture,6
965,OK,2,Career & Business,38
966,OK,3,Cars & Motorcycles,1
967,OK,4,Community & Environment,3
968,OK,5,Dancing,3
969,OK,6,Education & Learning,6
970,OK,8,Fashion & Beauty,1
971,OK,9,Fitness,2
972,OK,10,Food & Drink,4
973,OK,11,Games,10
974,OK,12,LGBT,2
975,OK,13,Movements & Politics,9
976,OK,14,Health & Wellbeing,14
977,OK,15,Hobbies & Crafts,2
978,OK,16,Language & Ethnic Identity,1
979,OK,18,Book Clubs,3
980,OK,20,Movies & Film,3
981,OK,21,Music,4
982,OK,22,New Age & Spirituality,13
983,OK,23,Outdoors & Adventure,9
984,OK,24,Paranormal,2
985,OK,25,Parents & Family,5
986,OK,26,Pets & Animals,2
987,OK,27,Photography,2
988,OK,28,Religion & Beliefs,12
989,OK,29,Sci-Fi & Fantasy,1
990,OK,30,Singles,2
991,OK,31,Socializing,11
992,OK,32,Sports & Recreation,5
993,OK,33,Support,2
994,OK,34,Tech,28
995,OK,36,Writing,4
996,OR,1,Arts & Culture,7
997,OR,2,Career & Business,24
998,OR,3,Cars & Motorcycles,2
999,OR,4,Community & Environment,4
1000,OR,5,Dancing,1
1001,OR,6,Education & Learning,9
1002,OR,9,Fitness,6
1003,OR,10,Food & Drink,2
1004,OR,11,Games,4
1005,OR,12,LGBT,5
1006,OR,13,Movements & Politics,2
1007,OR,14,Health & Wellbeing,12
1008,OR,16,Language & Ethnic Identity,7
1009,OR,17,Lifestyle,1
1010,OR,18,Book Clubs,4
1011,OR,20,Movies & Film,2
1012,OR,21,Music,6
1013,OR,22,New Age & Spirituality,11
1014,OR,23,Outdoors & Adventure,13
1015,OR,25,Parents & Family,1
1016,OR,26,Pets & Animals,4
1017,OR,27,Photography,3
1018,OR,28,Religion & Beliefs,2
1019,OR,29,Sci-Fi & Fantasy,1
1020,OR,31,Socializing,6
1021,OR,32,Sports & Recreation,4
1022,OR,33,Support,5
1023,OR,34,Tech,43
1024,OR,36,Writing,9
1025,OT,13,Movements & Politics,1
1026,PA,1,Arts & Culture,4
1027,PA,2,Career & Business,22
1028,PA,3,Cars & Motorcycles,1
1029,PA,4,Community & Environment,4
1030,PA,5,Dancing,5
1031,PA,6,Education & Learning,6
1032,PA,9,Fitness,6
1033,PA,10,Food & Drink,2
1034,PA,11,Games,8
1035,PA,12,LGBT,3
1036,PA,13,Movements & Politics,7
1037,PA,14,Health & Wellbeing,8
1038,PA,15,Hobbies & Crafts,2
1039,PA,16,Language & Ethnic Identity,10
1040,PA,17,Lifestyle,1
1041,PA,18,Book Clubs,4
1042,PA,20,Movies & Film,3
1043,PA,21,Music,2
1044,PA,22,New Age & Spirituality,9
1045,PA,23,Outdoors & Adventure,14
1046,PA,25,Parents & Family,3
1047,PA,26,Pets & Animals,2
1048,PA,28,Religion & Beliefs,3
1049,PA,29,Sci-Fi & Fantasy,2
1050,PA,30,Singles,2
1051,PA,31,Socializing,16
1052,PA,32,Sports & Recreation,7
1053,PA,33,Support,6
1054,PA,34,Tech,34
1055,PA,36,Writing,4
1056,RI,1,Arts & Culture,3
1057,RI,2,Career & Business,20
1058,RI,3,Cars & Motorcycles,1
1059,RI,4,Community & Environment,5
1060,RI,5,Dancing,5
1061,RI,6,Education & Learning,5
1062,RI,9,Fitness,6
1063,RI,10,Food & Drink,7
1064,RI,11,Games,13
1065,RI,12,LGBT,7
1066,RI,13,Movements & Politics,2
1067,RI,14,Health & Wellbeing,17
1068,RI,15,Hobbies & Crafts,3
1069,RI,16,Language & Ethnic Identity,8
1070,RI,18,Book Clubs,2
1071,RI,20,Movies & Film,3
1072,RI,21,Music,4
1073,RI,22,New Age & Spirituality,8
1074,RI,23,Outdoors & Adventure,15
1075,RI,25,Parents & Family,2
1076,RI,26,Pets & Animals,1
1077,RI,28,Religion & Beliefs,5
1078,RI,29,Sci-Fi & Fantasy,1
1079,RI,30,Singles,1
1080,RI,31,Socializing,15
1081,RI,32,Sports & Recreation,13
1082,RI,33,Support,9
1083,RI,34,Tech,15
1084,RI,36,Writing,4
1085,SC,1,Arts & Culture,2
1086,SC,2,Career & Business,34
1087,SC,3,Cars & Motorcycles,3
1088,SC,4,Community & Environment,5
1089,SC,5,Dancing,8
1090,SC,6,Education & Learning,7
1091,SC,9,Fitness,6
1092,SC,10,Food & Drink,9
1093,SC,11,Games,9
1094,SC,12,LGBT,2
1095,SC,13,Movements & Politics,4
1096,SC,14,Health & Wellbeing,11
1097,SC,15,Hobbies & Crafts,4
1098,SC,16,Language & Ethnic Identity,5
1099,SC,17,Lifestyle,2
1100,SC,18,Book Clubs,3
1101,SC,20,Movies & Film,1
1102,SC,21,Music,3
1103,SC,22,New Age & Spirituality,8
1104,SC,23,Outdoors & Adventure,8
1105,SC,25,Parents & Family,7
1106,SC,26,Pets & Animals,2
1107,SC,27,Photography,1
1108,SC,28,Religion & Beliefs,4
1109,SC,29,Sci-Fi & Fantasy,4
1110,SC,30,Singles,1
1111,SC,31,Socializing,8
1112,SC,32,Sports & Recreation,7
1113,SC,33,Support,6
1114,SC,34,Tech,16
1115,SD,15,Hobbies & Crafts,2
1116,SD,22,New Age & Spirituality,1
1117,SD,34,Tech,1
1118,SD,36,Writing,1
1119,TN,1,Arts & Culture,7
1120,TN,2,Career & Business,36
1121,TN,3,Cars & Motorcycles,4
1122,TN,4,Community & Environment,8
1123,TN,5,Dancing,5
1124,TN,6,Education & Learning,9
1125,TN,8,Fashion & Beauty,3
1126,TN,9,Fitness,4
1127,TN,10,Food & Drink,12
1128,TN,11,Games,22
1129,TN,12,LGBT,2
1130,TN,13,Movements & Politics,8
1131,TN,14,Health & Wellbeing,22
1132,TN,15,Hobbies & Crafts,4
1133,TN,16,Language & Ethnic Identity,9
1134,TN,17,Lifestyle,2
1135,TN,18,Book Clubs,3
1136,TN,20,Movies & Film,5
1137,TN,21,Music,8
1138,TN,22,New Age & Spirituality,15
1139,TN,23,Outdoors & Adventure,22
1140,TN,25,Parents & Family,2
1141,TN,26,Pets & Animals,4
1142,TN,27,Photography,4
1143,TN,28,Religion & Beliefs,18
1144,TN,29,Sci-Fi & Fantasy,1
1145,TN,30,Singles,1
1146,TN,31,Socializing,18
1147,TN,32,Sports & Recreation,13
1148,TN,33,Support,5
1149,TN,34,Tech,43
1150,TN,36,Writing,8
1151,TX,1,Arts & Culture,3
1152,TX,2,Career & Business,16
1153,TX,3,Cars & Motorcycles,1
1154,TX,4,Community & Environment,2
1155,TX,5,Dancing,3
1156,TX,6,Education & Learning,2
1157,TX,9,Fitness,2
1158,TX,10,Food & Drink,6
1159,TX,11,Games,6
1160,TX,12,LGBT,3
1161,TX,13,Movements & Politics,5
1162,TX,14,Health & Wellbeing,10
1163,TX,15,Hobbies & Crafts,1
1164,TX,16,Language & Ethnic Identity,8
1165,TX,18,Book Clubs,2
1166,TX,20,Movies & Film,4
1167,TX,21,Music,4
1168,TX,22,New Age & Spirituality,6
1169,TX,23,Outdoors & Adventure,9
1170,TX,25,Parents & Family,4
1171,TX,26,Pets & Animals,5
1172,TX,27,Photography,2
1173,TX,28,Religion & Beliefs,3
1174,TX,29,Sci-Fi & Fantasy,1
1175,TX,30,Singles,2
1176,TX,31,Socializing,14
1177,TX,32,Sports & Recreation,11
1178,TX,33,Support,2
1179,TX,34,Tech,63
1180,UT,1,Arts & Culture,3
1181,UT,2,Career & Business,62
1182,UT,3,Cars & Motorcycles,2
1183,UT,4,Community & Environment,12
1184,UT,5,Dancing,6
1185,UT,6,Education & Learning,4
1186,UT,9,Fitness,3
1187,UT,10,Food & Drink,3
1188,UT,11,Games,10
1189,UT,12,LGBT,5
1190,UT,13,Movements & Politics,4
1191,UT,14,Health & Wellbeing,39
1192,UT,15,Hobbies & Crafts,3
1193,UT,16,Language & Ethnic Identity,2
1194,UT,17,Lifestyle,1
1195,UT,18,Book Clubs,6
1196,UT,20,Movies & Film,4
1197,UT,21,Music,2
1198,UT,22,New Age & Spirituality,7
1199,UT,23,Outdoors & Adventure,18
1200,UT,24,Paranormal,2
1201,UT,25,Parents & Family,10
1202,UT,26,Pets & Animals,2
1203,UT,27,Photography,8
1204,UT,28,Religion & Beliefs,15
1205,UT,29,Sci-Fi & Fantasy,3
1206,UT,30,Singles,2
1207,UT,31,Socializing,21
1208,UT,32,Sports & Recreation,7
1209,UT,33,Support,5
1210,UT,34,Tech,53
1211,UT,36,Writing,5
1212,VA,1,Arts & Culture,10
1213,VA,2,Career & Business,19
1214,VA,3,Cars & Motorcycles,3
1215,VA,4,Community & Environment,9
1216,VA,5,Dancing,8
1217,VA,6,Education & Learning,5
1218,VA,9,Fitness,3
1219,VA,10,Food & Drink,11
1220,VA,11,Games,16
1221,VA,12,LGBT,7
1222,VA,13,Movements & Politics,8
1223,VA,14,Health & Wellbeing,20
1224,VA,15,Hobbies & Crafts,4
1225,VA,16,Language & Ethnic Identity,2
1226,VA,17,Lifestyle,2
1227,VA,18,Book Clubs,10
1228,VA,20,Movies & Film,3
1229,VA,21,Music,7
1230,VA,22,New Age & Spirituality,19
1231,VA,23,Outdoors & Adventure,30
1232,VA,24,Paranormal,1
1233,VA,25,Parents & Family,7
1234,VA,27,Photography,9
1235,VA,28,Religion & Beliefs,14
1236,VA,29,Sci-Fi & Fantasy,4
1237,VA,30,Singles,2
1238,VA,31,Socializing,36
1239,VA,32,Sports & Recreation,8
1240,VA,33,Support,4
1241,VA,34,Tech,27
1242,VA,36,Writing,4
1243,VT,1,Arts & Culture,1
1244,VT,2,Career & Business,9
1245,VT,4,Community & Environment,4
1246,VT,5,Dancing,3
1247,VT,6,Education & Learning,2
1248,VT,9,Fitness,6
1249,VT,10,Food & Drink,6
1250,VT,11,Games,6
1251,VT,12,LGBT,5
1252,VT,13,Movements & Politics,2
1253,VT,14,Health & Wellbeing,13
1254,VT,16,Language & Ethnic Identity,2
1255,VT,17,Lifestyle,2
1256,VT,18,Book Clubs,5
1257,VT,20,Movies & Film,1
1258,VT,21,Music,4
1259,VT,22,New Age & Spirituality,13
1260,VT,23,Outdoors & Adventure,26
1261,VT,25,Parents & Family,2
1262,VT,26,Pets & Animals,4
1263,VT,27,Photography,5
1264,VT,28,Religion & Beliefs,4
1265,VT,29,Sci-Fi & Fantasy,3
1266,VT,30,Singles,2
1267,VT,31,Socializing,6
1268,VT,32,Sports & Recreation,8
1269,VT,33,Support,3
1270,VT,34,Tech,18
1271,VT,36,Writing,7
1272,WA,1,Arts & Culture,5
1273,WA,2,Career & Business,46
1274,WA,4,Community & Environment,2
1275,WA,5,Dancing,4
1276,WA,6,Education & Learning,6
1277,WA,8,Fashion & Beauty,1
1278,WA,9,Fitness,5
1279,WA,10,Food & Drink,3
1280,WA,11,Games,4
1281,WA,13,Movements & Politics,1
1282,WA,14,Health & Wellbeing,7
1283,WA,15,Hobbies & Crafts,1
1284,WA,16,Language & Ethnic Identity,9
1285,WA,20,Movies & Film,1
1286,WA,21,Music,5
1287,WA,22,New Age & Spirituality,5
1288,WA,23,Outdoors & Adventure,14
1289,WA,25,Parents & Family,2
1290,WA,26,Pets & Animals,1
1291,WA,27,Photography,1
1292,WA,28,Religion & Beliefs,5
1293,WA,29,Sci-Fi & Fantasy,1
1294,WA,30,Singles,3
1295,WA,31,Socializing,12
1296,WA,32,Sports & Recreation,2
1297,WA,33,Support,4
1298,WA,34,Tech,48
1299,WA,36,Writing,2
1300,WI,1,Arts & Culture,4
1301,WI,2,Career & Business,33
1302,WI,3,Cars & Motorcycles,1
1303,WI,4,Community & Environment,5
1304,WI,5,Dancing,5
1305,WI,6,Education & Learning,12
1306,WI,8,Fashion & Beauty,1
1307,WI,9,Fitness,1
1308,WI,10,Food & Drink,8
1309,WI,11,Games,2
1310,WI,12,LGBT,3
1311,WI,13,Movements & Politics,3
1312,WI,14,Health & Wellbeing,12
1313,WI,15,Hobbies & Crafts,3
1314,WI,16,Language & Ethnic Identity,5
1315,WI,18,Book Clubs,4
1316,WI,20,Movies & Film,2
1317,WI,22,New Age & Spirituality,10
1318,WI,23,Outdoors & Adventure,19
1319,WI,25,Parents & Family,2
1320,WI,26,Pets & Animals,3
1321,WI,27,Photography,1
1322,WI,28,Religion & Beliefs,5
1323,WI,30,Singles,2
1324,WI,31,Socializing,11
1325,WI,32,Sports & Recreation,8
1326,WI,33,Support,2
1327,WI,34,Tech,44
1328,WI,36,Writing,3
1329,WV,1,Arts & Culture,1
1330,WV,2,Career & Business,6
1331,WV,5,Dancing,1
1332,WV,6,Education & Learning,7
1333,WV,9,Fitness,2
1334,WV,10,Food & Drink,6
1335,WV,11,Games,2
1336,WV,12,LGBT,1
1337,WV,14,Health & Wellbeing,5
1338,WV,15,Hobbies & Crafts,1
1339,WV,17,Lifestyle,1
1340,WV,23,Outdoors & Adventure,4
1341,WV,28,Religion & Beliefs,1
1342,WV,31,Socializing,1
1343,WV,32,Sports & Recreation,1
1344,WV,34,Tech,8
1345,WV,36,Writing,2
1346,WY,2,Career & Business,9
1347,WY,5,Dancing,2
1348,WY,11,Games,2
1349,WY,22,New Age & Spirituality,2
1350,WY,23,Outdoors & Adventure,7
1351,WY,27,Photography,2
1352,WY,31,Socializing,2
1353,WY,34,Tech,7
